File number	Encoding	Confidence
3552	utf-8	0.99
3553	utf-8	0.99
3554	utf-8	0.99
3555	utf-8	0.99
3556	utf-8	0.99
3557	utf-8	0.99
3558	utf-8	0.99
3559	utf-8	0.99
3560	utf-8	0.99
3561	utf-8	0.99
3562	utf-8	0.99
3563	utf-8	0.99
3564	utf-8	0.99
3565	utf-8	0.99
3566	utf-8	0.99
3567	utf-8	0.99
3568	utf-8	0.99
3569	utf-8	0.99
3570	utf-8	0.99
3571	utf-8	0.99
3572	utf-8	0.99
3573	utf-8	0.99
3574	utf-8	0.99
3575	utf-8	0.99
3576	utf-8	0.99
3577	utf-8	0.99
3578	utf-8	0.99
3579	utf-8	0.99
3580	utf-8	0.99
3581	utf-8	0.99
3582	utf-8	0.99
3583	utf-8	0.99
3584	utf-8	0.99
3585	utf-8	0.99
3586	utf-8	0.99
3587	utf-8	0.99
3588	utf-8	0.99
3589	utf-8	0.99
3590	utf-8	0.99
3591	utf-8	0.99
3592	utf-8	0.99
3593	utf-8	0.99
3594	utf-8	0.99
3595	utf-8	0.99
3596	utf-8	0.99
3597	utf-8	0.99
3598	utf-8	0.99
3599	utf-8	0.99
3600	utf-8	0.99
3601	utf-8	0.99
3602	utf-8	0.99
3603	utf-8	0.99
3604	utf-8	0.99
3605	utf-8	0.99
3606	utf-8	0.99
3607	utf-8	0.99
3608	utf-8	0.99
3609	utf-8	0.99
3610	utf-8	0.99
3611	utf-8	0.99
3612	utf-8	0.99
3613	utf-8	0.99
3614	utf-8	0.99
3615	utf-8	0.99
3616	utf-8	0.99
3617	utf-8	0.99
3618	utf-8	0.99
3619	utf-8	0.99
3620	utf-8	0.99
3621	utf-8	0.99
3622	utf-8	0.99
3623	utf-8	0.99
3624	utf-8	0.99
3625	utf-8	0.99
3626	utf-8	0.99
3627	utf-8	0.99
3628	utf-8	0.99
3629	utf-8	0.99
3630	utf-8	0.99
3631	utf-8	0.99
3632	utf-8	0.99
3633	utf-8	0.99
3634	utf-8	0.99
3635	utf-8	0.99
3636	utf-8	0.99
3637	utf-8	0.99
3638	utf-8	0.99
3639	utf-8	0.99
3640	utf-8	0.99
3641	utf-8	0.99
3642	utf-8	0.99
3643	utf-8	0.99
3644	utf-8	0.99
3645	utf-8	0.99
3646	utf-8	0.99
3647	utf-8	0.99
3648	utf-8	0.99
3649	utf-8	0.99
3650	utf-8	0.99
3651	utf-8	0.99
3652	utf-8	0.99
3653	utf-8	0.99
3654	utf-8	0.99
3655	utf-8	0.99
3656	utf-8	0.99
3657	utf-8	0.99
3658	utf-8	0.99
3659	utf-8	0.99
3660	utf-8	0.99
3661	utf-8	0.99
3662	utf-8	0.99
3663	utf-8	0.99
3664	utf-8	0.99
3665	utf-8	0.99
3666	utf-8	0.99
3667	utf-8	0.99
3668	utf-8	0.99
3669	utf-8	0.99
3670	utf-8	0.99
3671	utf-8	0.99
3672	utf-8	0.99
3673	utf-8	0.99
3674	utf-8	0.99
3675	utf-8	0.99
3676	utf-8	0.99
3677	utf-8	0.99
3678	utf-8	0.99
3679	utf-8	0.99
3680	utf-8	0.99
3681	utf-8	0.99
3682	utf-8	0.99
3683	utf-8	0.99
3684	utf-8	0.99
3685	utf-8	0.99
3686	utf-8	0.99
3687	utf-8	0.99
3688	utf-8	0.99
3689	utf-8	0.99
3690	utf-8	0.99
3691	utf-8	0.99
3692	utf-8	0.99
3693	utf-8	0.99
3694	utf-8	0.99
3695	utf-8	0.99
3696	utf-8	0.99
3697	utf-8	0.99
3698	utf-8	0.99
3699	utf-8	0.99
3700	utf-8	0.99
3701	utf-8	0.99
3702	utf-8	0.99
3703	utf-8	0.99
3704	utf-8	0.99
3705	utf-8	0.99
3706	utf-8	0.99
3707	utf-8	0.99
3708	utf-8	0.99
3709	utf-8	0.99
3710	utf-8	0.99
3711	utf-8	0.99
3712	utf-8	0.99
3713	utf-8	0.99
3714	utf-8	0.99
3715	utf-8	0.99
3716	utf-8	0.99
3717	utf-8	0.99
3718	utf-8	0.99
3719	utf-8	0.99
3720	utf-8	0.99
3721	utf-8	0.99
3722	utf-8	0.99
3723	utf-8	0.99
3724	utf-8	0.99
3725	utf-8	0.99
3726	utf-8	0.99
3727	utf-8	0.99
3728	utf-8	0.99
3729	utf-8	0.99
3730	utf-8	0.99
3731	utf-8	0.99
3732	utf-8	0.99
3733	utf-8	0.99
3734	utf-8	0.99
3735	utf-8	0.99
3736	utf-8	0.99
3737	utf-8	0.99
3738	utf-8	0.99
3739	utf-8	0.99
3740	utf-8	0.99
3741	utf-8	0.99
3742	utf-8	0.99
3743	utf-8	0.99
3744	utf-8	0.99
3745	utf-8	0.99
3746	utf-8	0.99
3747	utf-8	0.99
3748	utf-8	0.99
3749	utf-8	0.99
3750	utf-8	0.99
3751	utf-8	0.99
3752	utf-8	0.99
3753	utf-8	0.99
3754	utf-8	0.99
3755	utf-8	0.99
3756	utf-8	0.99
3757	utf-8	0.99
3758	utf-8	0.99
3759	utf-8	0.99
3760	utf-8	0.99
3761	utf-8	0.99
3762	utf-8	0.99
3763	utf-8	0.99
3764	utf-8	0.99
3765	utf-8	0.99
3766	utf-8	0.99
3767	utf-8	0.99
3768	utf-8	0.99
3769	utf-8	0.99
3770	utf-8	0.99
3771	utf-8	0.99
3772	utf-8	0.99
3773	utf-8	0.99
3774	utf-8	0.99
3775	utf-8	0.99
3776	utf-8	0.99
3777	utf-8	0.99
3778	utf-8	0.99
3779	utf-8	0.99
3780	utf-8	0.99
3781	utf-8	0.99
3782	utf-8	0.99
3783	utf-8	0.99
3784	utf-8	0.99
3785	utf-8	0.99
3786	utf-8	0.99
3787	utf-8	0.99
3788	utf-8	0.99
3789	utf-8	0.99
3790	utf-8	0.99
3791	utf-8	0.99
3792	utf-8	0.99
3793	utf-8	0.99
3794	utf-8	0.99
3795	utf-8	0.99
3796	utf-8	0.99
3797	utf-8	0.99
3798	utf-8	0.99
3799	utf-8	0.99
3800	utf-8	0.99
3801	utf-8	0.99
3802	utf-8	0.99
3803	utf-8	0.99
3804	utf-8	0.99
3805	utf-8	0.99
3806	utf-8	0.99
3807	utf-8	0.99
3808	utf-8	0.99
3809	utf-8	0.99
3810	utf-8	0.99
3811	utf-8	0.99
3812	utf-8	0.99
3813	utf-8	0.99
3814	utf-8	0.99
3815	utf-8	0.99
3816	utf-8	0.99
3817	utf-8	0.99
3818	utf-8	0.99
3819	utf-8	0.99
3820	utf-8	0.99
3821	utf-8	0.99
3822	utf-8	0.99
3823	utf-8	0.99
3824	utf-8	0.99
3825	utf-8	0.99
3826	utf-8	0.99
3827	utf-8	0.99
3828	utf-8	0.99
3829	utf-8	0.99
3830	utf-8	0.99
3831	utf-8	0.99
3832	utf-8	0.99
3833	utf-8	0.99
3834	utf-8	0.99
3835	utf-8	0.99
3836	utf-8	0.99
3837	utf-8	0.99
3838	utf-8	0.99
3839	utf-8	0.99
3840	utf-8	0.99
3841	utf-8	0.99
3842	utf-8	0.99
3843	utf-8	0.99
3844	utf-8	0.99
3845	utf-8	0.99
3846	utf-8	0.99
3847	utf-8	0.99
3848	utf-8	0.99
3849	utf-8	0.99
3850	utf-8	0.99
3851	utf-8	0.99
3852	utf-8	0.99
3853	utf-8	0.99
3854	utf-8	0.99
3855	utf-8	0.99
3856	utf-8	0.99
3857	utf-8	0.99
3858	utf-8	0.99
3859	utf-8	0.99
3860	utf-8	0.99
3861	utf-8	0.99
3862	utf-8	0.99
3863	utf-8	0.99
3864	utf-8	0.99
3865	utf-8	0.99
3866	utf-8	0.99
3867	utf-8	0.99
3868	utf-8	0.99
3869	utf-8	0.99
3870	utf-8	0.99
3871	utf-8	0.99
3872	utf-8	0.99
3873	utf-8	0.99
3874	utf-8	0.99
3875	utf-8	0.99
3876	utf-8	0.99
3877	utf-8	0.99
3878	utf-8	0.99
3879	utf-8	0.99
3880	utf-8	0.99
3881	utf-8	0.99
3882	utf-8	0.99
3883	utf-8	0.99
3884	utf-8	0.99
3885	utf-8	0.99
3886	utf-8	0.99
3887	utf-8	0.99
3888	utf-8	0.99
3889	utf-8	0.99
3890	utf-8	0.99
3891	utf-8	0.99
3892	utf-8	0.99
3893	utf-8	0.99
3894	utf-8	0.99
3895	utf-8	0.99
3896	utf-8	0.99
3897	utf-8	0.99
3898	utf-8	0.99
3899	utf-8	0.99
3900	utf-8	0.99
3901	utf-8	0.99
3902	utf-8	0.99
3903	utf-8	0.99
3904	utf-8	0.99
3905	utf-8	0.99
3906	utf-8	0.99
3907	utf-8	0.99
3908	utf-8	0.99
3909	utf-8	0.99
3910	utf-8	0.99
3911	utf-8	0.99
3912	utf-8	0.99
3913	utf-8	0.99
3914	utf-8	0.99
3915	utf-8	0.99
3916	utf-8	0.99
3917	utf-8	0.99
3918	utf-8	0.99
3919	utf-8	0.99
3920	utf-8	0.99
3921	utf-8	0.99
3922	utf-8	0.99
3923	utf-8	0.99
3924	utf-8	0.99
3925	utf-8	0.99
3926	utf-8	0.99
3927	utf-8	0.99
3928	utf-8	0.99
3929	utf-8	0.99
3930	utf-8	0.99
3931	utf-8	0.99
3932	utf-8	0.99
3933	utf-8	0.99
3934	utf-8	0.99
3935	utf-8	0.99
3936	utf-8	0.99
3937	utf-8	0.99
3938	utf-8	0.99
3939	utf-8	0.99
3940	utf-8	0.99
3941	utf-8	0.99
3942	utf-8	0.99
3943	utf-8	0.99
3944	utf-8	0.99
3945	utf-8	0.99
3946	utf-8	0.99
3947	utf-8	0.99
3948	utf-8	0.99
3949	utf-8	0.99
3950	utf-8	0.99
3951	utf-8	0.99
3952	utf-8	0.99
3953	utf-8	0.99
3954	utf-8	0.99
3955	utf-8	0.99
3956	utf-8	0.99
3957	utf-8	0.99
3958	utf-8	0.99
3959	utf-8	0.99
3960	utf-8	0.99
3961	utf-8	0.99
3962	utf-8	0.99
3963	utf-8	0.99
3964	utf-8	0.99
3965	utf-8	0.99
3966	utf-8	0.99
3967	utf-8	0.99
3968	utf-8	0.99
3969	utf-8	0.99
3970	utf-8	0.99
3971	utf-8	0.99
3972	utf-8	0.99
3973	utf-8	0.99
3974	utf-8	0.99
3975	utf-8	0.99
3976	utf-8	0.99
3977	utf-8	0.99
3978	utf-8	0.99
3979	utf-8	0.99
3980	utf-8	0.99
3981	utf-8	0.99
3982	utf-8	0.99
3983	utf-8	0.99
3984	utf-8	0.99
3985	utf-8	0.99
3986	utf-8	0.99
3987	utf-8	0.99
3988	utf-8	0.99
3989	utf-8	0.99
3990	utf-8	0.99
3991	utf-8	0.99
3992	utf-8	0.99
3993	utf-8	0.99
3994	utf-8	0.99
3995	utf-8	0.99
3996	utf-8	0.99
3997	utf-8	0.99
3998	utf-8	0.99
3999	utf-8	0.99
4000	utf-8	0.99
4001	utf-8	0.99
4002	utf-8	0.99
4003	utf-8	0.99
4004	utf-8	0.99
4005	utf-8	0.99
4006	utf-8	0.99
4007	utf-8	0.99
4008	utf-8	0.99
4009	utf-8	0.99
4010	utf-8	0.99
4011	utf-8	0.99
4012	utf-8	0.99
4013	utf-8	0.99
4014	utf-8	0.99
4015	utf-8	0.99
4016	utf-8	0.99
4017	utf-8	0.99
4018	utf-8	0.99
4019	utf-8	0.99
4020	utf-8	0.99
4021	utf-8	0.99
4022	utf-8	0.99
4023	utf-8	0.99
4024	utf-8	0.99
4025	utf-8	0.99
4026	utf-8	0.99
4027	utf-8	0.99
4028	utf-8	0.99
4029	utf-8	0.99
4030	utf-8	0.99
4031	utf-8	0.99
4032	utf-8	0.99
4033	utf-8	0.99
4034	utf-8	0.99
4035	utf-8	0.99
4036	utf-8	0.99
4037	utf-8	0.99
4038	utf-8	0.99
4039	utf-8	0.99
4040	utf-8	0.99
4041	utf-8	0.99
4042	utf-8	0.99
4043	utf-8	0.99
4044	utf-8	0.99
4045	utf-8	0.99
4046	utf-8	0.99
4047	utf-8	0.99
4048	utf-8	0.99
4049	utf-8	0.99
4050	utf-8	0.99
4051	utf-8	0.99
4052	utf-8	0.99
4053	utf-8	0.99
4054	utf-8	0.99
4055	utf-8	0.99
4056	utf-8	0.99
4057	utf-8	0.99
4058	utf-8	0.99
4059	utf-8	0.99
4060	utf-8	0.99
4061	utf-8	0.99
4062	utf-8	0.99
4063	utf-8	0.99
4064	utf-8	0.99
4065	utf-8	0.99
4066	utf-8	0.99
4067	utf-8	0.99
4068	utf-8	0.99
4069	utf-8	0.99
4070	utf-8	0.99
4071	utf-8	0.99
4072	utf-8	0.99
4073	utf-8	0.99
4074	utf-8	0.99
4075	utf-8	0.99
4076	utf-8	0.99
4077	utf-8	0.99
4078	utf-8	0.99
4079	utf-8	0.99
4080	utf-8	0.99
4081	utf-8	0.99
4082	utf-8	0.99
4083	utf-8	0.99
4084	utf-8	0.99
4085	utf-8	0.99
4086	utf-8	0.99
4087	utf-8	0.99
4088	utf-8	0.99
4089	utf-8	0.99
4090	utf-8	0.99
4091	utf-8	0.99
4092	utf-8	0.99
4093	utf-8	0.99
4094	utf-8	0.99
4095	utf-8	0.99
4096	utf-8	0.99
4097	utf-8	0.99
4098	utf-8	0.99
4099	utf-8	0.99
4100	utf-8	0.99
4101	utf-8	0.99
4102	utf-8	0.99
4103	utf-8	0.99
4104	utf-8	0.99
4105	utf-8	0.99
4106	utf-8	0.99
4107	utf-8	0.99
4108	utf-8	0.99
4109	utf-8	0.99
4110	utf-8	0.99
4111	utf-8	0.99
4112	utf-8	0.99
4113	utf-8	0.99
4114	utf-8	0.99
4115	utf-8	0.99
4116	utf-8	0.99
4117	utf-8	0.99
4118	utf-8	0.99
4119	utf-8	0.99
4120	utf-8	0.99
4121	utf-8	0.99
4122	utf-8	0.99
4123	utf-8	0.99
4124	utf-8	0.99
4125	utf-8	0.99
4126	utf-8	0.99
4127	utf-8	0.99
4128	utf-8	0.99
4129	utf-8	0.99
4130	utf-8	0.99
4131	utf-8	0.99
4132	utf-8	0.99
4133	utf-8	0.99
4134	utf-8	0.99
4135	utf-8	0.99
4136	utf-8	0.99
4137	utf-8	0.99
4138	utf-8	0.99
4139	utf-8	0.99
4140	utf-8	0.99
4141	utf-8	0.99
4142	utf-8	0.99
4143	utf-8	0.99
4144	utf-8	0.99
4145	utf-8	0.99
4146	utf-8	0.99
4147	utf-8	0.99
4148	utf-8	0.99
4149	utf-8	0.99
4150	utf-8	0.99
4151	utf-8	0.99
4152	utf-8	0.99
4153	utf-8	0.99
4154	utf-8	0.99
4155	utf-8	0.99
4156	utf-8	0.99
4157	utf-8	0.99
4158	utf-8	0.99
4159	utf-8	0.99
4160	utf-8	0.99
4161	utf-8	0.99
4162	utf-8	0.99
4163	utf-8	0.99
4164	utf-8	0.99
4165	utf-8	0.99
4166	utf-8	0.99
4167	utf-8	0.99
4168	utf-8	0.99
4169	utf-8	0.99
4170	utf-8	0.99
4171	utf-8	0.99
4172	utf-8	0.99
4173	utf-8	0.99
4174	utf-8	0.99
4175	utf-8	0.99
4176	utf-8	0.99
4177	utf-8	0.99
4178	utf-8	0.99
4179	utf-8	0.99
4180	utf-8	0.99
4181	utf-8	0.99
4182	utf-8	0.99
4183	utf-8	0.99
4184	utf-8	0.99
4185	utf-8	0.99
4186	utf-8	0.99
4187	utf-8	0.99
4188	utf-8	0.99
4189	utf-8	0.99
4190	utf-8	0.99
4191	utf-8	0.99
4192	utf-8	0.99
4193	utf-8	0.99
4194	utf-8	0.99
4195	utf-8	0.99
4196	utf-8	0.99
4197	utf-8	0.99
4198	utf-8	0.99
4199	utf-8	0.99
4200	utf-8	0.99
4201	utf-8	0.99
4202	utf-8	0.99
4203	utf-8	0.99
4204	utf-8	0.99
4205	utf-8	0.99
4206	utf-8	0.99
4207	utf-8	0.99
4208	utf-8	0.99
4209	utf-8	0.99
4210	utf-8	0.99
4211	utf-8	0.99
4212	utf-8	0.99
4213	utf-8	0.99
4214	utf-8	0.99
4215	utf-8	0.99
4216	utf-8	0.99
4217	utf-8	0.99
4218	utf-8	0.99
4219	utf-8	0.99
4220	utf-8	0.99
4221	utf-8	0.99
4222	utf-8	0.99
4223	utf-8	0.99
4224	utf-8	0.99
4225	utf-8	0.99
4226	utf-8	0.99
4227	utf-8	0.99
4228	utf-8	0.99
4229	utf-8	0.99
4230	utf-8	0.99
4231	utf-8	0.99
4232	utf-8	0.99
4233	utf-8	0.99
4234	utf-8	0.99
4235	utf-8	0.99
4236	utf-8	0.99
4237	utf-8	0.99
4238	utf-8	0.99
4239	utf-8	0.99
4240	utf-8	0.99
4241	utf-8	0.99
4242	utf-8	0.99
4243	utf-8	0.99
4244	utf-8	0.99
4245	utf-8	0.99
4246	utf-8	0.99
4247	utf-8	0.99
4248	utf-8	0.99
4249	utf-8	0.99
4250	utf-8	0.99
4251	utf-8	0.99
4252	utf-8	0.99
4253	utf-8	0.99
4254	utf-8	0.99
4255	utf-8	0.99
4256	utf-8	0.99
4257	utf-8	0.99
4258	utf-8	0.99
4259	utf-8	0.99
4260	utf-8	0.99
4261	utf-8	0.99
4262	utf-8	0.99
4263	utf-8	0.99
4264	utf-8	0.99
4265	utf-8	0.99
4266	utf-8	0.99
4267	utf-8	0.99
4268	utf-8	0.99
4269	utf-8	0.99
4270	utf-8	0.99
4271	utf-8	0.99
4272	utf-8	0.99
4273	utf-8	0.99
4274	utf-8	0.99
4275	utf-8	0.99
4276	utf-8	0.99
4277	utf-8	0.99
4278	utf-8	0.99
4279	utf-8	0.99
4280	utf-8	0.99
4281	utf-8	0.99
4282	utf-8	0.99
4283	utf-8	0.99
4284	utf-8	0.99
4285	utf-8	0.99
4286	utf-8	0.99
4287	utf-8	0.99
4288	utf-8	0.99
4289	utf-8	0.99
4290	utf-8	0.99
4291	utf-8	0.99
4292	utf-8	0.99
4293	utf-8	0.99
4294	utf-8	0.99
4295	utf-8	0.99
4296	utf-8	0.99
4297	utf-8	0.99
4298	utf-8	0.99
4299	utf-8	0.99
4300	utf-8	0.99
4301	utf-8	0.99
4302	utf-8	0.99
4303	utf-8	0.99
4304	utf-8	0.99
4305	utf-8	0.99
4306	utf-8	0.99
4307	utf-8	0.99
4308	utf-8	0.99
4309	utf-8	0.99
4310	utf-8	0.99
4311	utf-8	0.99
4312	utf-8	0.99
4313	utf-8	0.99
4314	utf-8	0.99
4315	utf-8	0.99
4316	utf-8	0.99
4317	utf-8	0.99
4318	utf-8	0.99
4319	utf-8	0.99
4320	utf-8	0.99
4321	utf-8	0.99
4322	utf-8	0.99
4323	utf-8	0.99
4324	utf-8	0.99
4325	utf-8	0.99
4326	utf-8	0.99
4327	utf-8	0.99
4328	utf-8	0.99
4329	utf-8	0.99
4330	utf-8	0.99
4331	utf-8	0.99
4332	utf-8	0.99
4333	utf-8	0.99
4334	utf-8	0.99
4335	utf-8	0.99
4336	utf-8	0.99
4337	utf-8	0.99
4338	utf-8	0.99
4339	utf-8	0.99
4340	utf-8	0.99
4341	utf-8	0.99
4342	utf-8	0.99
4343	utf-8	0.99
4344	utf-8	0.99
4345	utf-8	0.99
4346	utf-8	0.99
4347	utf-8	0.99
4348	utf-8	0.99
4349	utf-8	0.99
4350	utf-8	0.99
4351	utf-8	0.99
4352	utf-8	0.99
4353	utf-8	0.99
4354	utf-8	0.99
4355	utf-8	0.99
4356	utf-8	0.99
4357	utf-8	0.99
4358	utf-8	0.99
4359	utf-8	0.99
4360	utf-8	0.99
4361	utf-8	0.99
4362	utf-8	0.99
4363	utf-8	0.99
4364	utf-8	0.99
4365	utf-8	0.99
4366	utf-8	0.99
4367	utf-8	0.99
4368	utf-8	0.99
4369	utf-8	0.99
4370	utf-8	0.99
4371	utf-8	0.99
4372	utf-8	0.99
4373	utf-8	0.99
4374	utf-8	0.99
4375	utf-8	0.99
4376	utf-8	0.99
4377	utf-8	0.99
4378	utf-8	0.99
4379	utf-8	0.99
4380	utf-8	0.99
4381	utf-8	0.99
4382	utf-8	0.99
4383	utf-8	0.99
4384	utf-8	0.99
4385	utf-8	0.99
4386	utf-8	0.99
4387	utf-8	0.99
4388	utf-8	0.99
4389	utf-8	0.99
4390	utf-8	0.99
4391	utf-8	0.99
4392	utf-8	0.99
4393	utf-8	0.99
4394	utf-8	0.99
4395	utf-8	0.99
4396	utf-8	0.99
4397	utf-8	0.99
4398	utf-8	0.99
4399	utf-8	0.99
4400	utf-8	0.99
4401	utf-8	0.99
4402	utf-8	0.99
4403	utf-8	0.99
4404	utf-8	0.99
4405	utf-8	0.99
4406	utf-8	0.99
4407	utf-8	0.99
4408	utf-8	0.99
4409	utf-8	0.99
4410	utf-8	0.99
4411	utf-8	0.99
4412	utf-8	0.99
4413	utf-8	0.99
4414	utf-8	0.99
4415	utf-8	0.99
4416	utf-8	0.99
4417	utf-8	0.99
4418	utf-8	0.99
4419	utf-8	0.99
4420	utf-8	0.99
4421	utf-8	0.99
4422	utf-8	0.99
4423	utf-8	0.99
4424	utf-8	0.99
4425	utf-8	0.99
4426	utf-8	0.99
4427	utf-8	0.99
4428	utf-8	0.99
4429	utf-8	0.99
4430	utf-8	0.99
4431	utf-8	0.99
4432	utf-8	0.99
4433	utf-8	0.99
4434	utf-8	0.99
4435	utf-8	0.99
4436	utf-8	0.99
4437	utf-8	0.99
4438	utf-8	0.99
4439	utf-8	0.99
4440	utf-8	0.99
4441	utf-8	0.99
4442	utf-8	0.99
4443	utf-8	0.99
4444	utf-8	0.99
4445	utf-8	0.99
4446	utf-8	0.99
4447	utf-8	0.99
4448	utf-8	0.99
4449	utf-8	0.99
4450	utf-8	0.99
4451	utf-8	0.99
4452	utf-8	0.99
4453	utf-8	0.99
4454	utf-8	0.99
4455	utf-8	0.99
4456	utf-8	0.99
4457	utf-8	0.99
4458	utf-8	0.99
4459	utf-8	0.99
4460	utf-8	0.99
4461	utf-8	0.99
4462	utf-8	0.99
4463	utf-8	0.99
4464	utf-8	0.99
4465	utf-8	0.99
4466	utf-8	0.99
4467	utf-8	0.99
4468	utf-8	0.99
4469	utf-8	0.99
4470	utf-8	0.99
4471	utf-8	0.99
4472	utf-8	0.99
4473	utf-8	0.99
4474	utf-8	0.99
4475	utf-8	0.99
4476	utf-8	0.99
4477	utf-8	0.99
4478	utf-8	0.99
4479	utf-8	0.99
4480	utf-8	0.99
4481	utf-8	0.99
4482	utf-8	0.99
4483	utf-8	0.99
4484	utf-8	0.99
4485	utf-8	0.99
4486	utf-8	0.99
4487	utf-8	0.99
4488	utf-8	0.99
4489	utf-8	0.99
4490	utf-8	0.99
4491	utf-8	0.99
4492	utf-8	0.99
4493	utf-8	0.99
4494	utf-8	0.99
4495	utf-8	0.99
4496	utf-8	0.99
4497	utf-8	0.99
4498	utf-8	0.99
4499	utf-8	0.99
4500	utf-8	0.99
4501	utf-8	0.99
4502	utf-8	0.99
4503	utf-8	0.99
4504	utf-8	0.99
4505	utf-8	0.99
4506	utf-8	0.99
4507	utf-8	0.99
4508	utf-8	0.99
4509	utf-8	0.99
4510	utf-8	0.99
4511	utf-8	0.99
4512	utf-8	0.99
4513	utf-8	0.99
4514	utf-8	0.99
4515	utf-8	0.99
4516	utf-8	0.99
4517	utf-8	0.99
4518	utf-8	0.99
4519	utf-8	0.99
4520	utf-8	0.99
4521	utf-8	0.99
4522	utf-8	0.99
4523	utf-8	0.99
4524	utf-8	0.99
4525	utf-8	0.99
4526	utf-8	0.99
4527	utf-8	0.99
4528	utf-8	0.99
4529	utf-8	0.99
4530	utf-8	0.99
4531	utf-8	0.99
4532	utf-8	0.99
4533	utf-8	0.99
4534	utf-8	0.99
4535	utf-8	0.99
4536	utf-8	0.99
4537	utf-8	0.99
4538	utf-8	0.99
4539	utf-8	0.99
4540	utf-8	0.99
4541	utf-8	0.99
4542	utf-8	0.99
4543	utf-8	0.99
4544	utf-8	0.99
4545	utf-8	0.99
4546	utf-8	0.99
4547	utf-8	0.99
4548	utf-8	0.99
4549	utf-8	0.99
4550	utf-8	0.99
4551	utf-8	0.99
4552	utf-8	0.99
4553	utf-8	0.99
4554	utf-8	0.99
4555	utf-8	0.99
4556	utf-8	0.99
4557	utf-8	0.99
4558	utf-8	0.99
4559	utf-8	0.99
4560	utf-8	0.99
4561	utf-8	0.99
4562	utf-8	0.99
4563	utf-8	0.99
4564	utf-8	0.99
4565	utf-8	0.99
4566	utf-8	0.99
4567	utf-8	0.99
4568	utf-8	0.99
4569	utf-8	0.99
4570	utf-8	0.99
4571	utf-8	0.99
4572	utf-8	0.99
4573	utf-8	0.99
4574	utf-8	0.99
4575	utf-8	0.99
4576	utf-8	0.99
4577	utf-8	0.99
4578	utf-8	0.99
4579	utf-8	0.99
4580	utf-8	0.99
4581	utf-8	0.99
4582	utf-8	0.99
4583	utf-8	0.99
4584	utf-8	0.99
4585	utf-8	0.99
4586	utf-8	0.99
4587	utf-8	0.99
4588	utf-8	0.99
4589	utf-8	0.99
4590	utf-8	0.99
4591	utf-8	0.99
4592	utf-8	0.99
4593	utf-8	0.99
4594	utf-8	0.99
4595	utf-8	0.99
4596	utf-8	0.99
4597	utf-8	0.99
4598	utf-8	0.99
4599	utf-8	0.99
4600	utf-8	0.99
4601	utf-8	0.99
4602	utf-8	0.99
4603	utf-8	0.99
4604	utf-8	0.99
4605	utf-8	0.99
4606	utf-8	0.99
4607	utf-8	0.99
4608	utf-8	0.99
4609	utf-8	0.99
4610	utf-8	0.99
4611	utf-8	0.99
4612	utf-8	0.99
4613	utf-8	0.99
4614	utf-8	0.99
4615	utf-8	0.99
4616	utf-8	0.99
4617	utf-8	0.99
4618	utf-8	0.99
4619	utf-8	0.99
4620	utf-8	0.99
4621	utf-8	0.99
4622	utf-8	0.99
4623	utf-8	0.99
4624	utf-8	0.99
4625	utf-8	0.99
4626	utf-8	0.99
4627	utf-8	0.99
4628	utf-8	0.99
4629	utf-8	0.99
4630	utf-8	0.99
4631	utf-8	0.99
4632	utf-8	0.99
4633	utf-8	0.99
4634	utf-8	0.99
4635	utf-8	0.99
4636	utf-8	0.99
4637	utf-8	0.99
4638	utf-8	0.99
4639	utf-8	0.99
4640	utf-8	0.99
4641	utf-8	0.99
4642	utf-8	0.99
4643	utf-8	0.99
4644	utf-8	0.99
4645	utf-8	0.99
4646	utf-8	0.99
4647	utf-8	0.99
4648	utf-8	0.99
4649	utf-8	0.99
4650	utf-8	0.99
4651	utf-8	0.99
4652	utf-8	0.99
4653	utf-8	0.99
4654	utf-8	0.99
4655	utf-8	0.99
4656	utf-8	0.99
4657	utf-8	0.99
4658	utf-8	0.99
4659	utf-8	0.99
4660	utf-8	0.99
4661	utf-8	0.99
4662	utf-8	0.99
4663	utf-8	0.99
4664	utf-8	0.99
4665	utf-8	0.99
4666	utf-8	0.99
4667	utf-8	0.99
4668	utf-8	0.99
4669	utf-8	0.99
4670	utf-8	0.99
4671	utf-8	0.99
4672	utf-8	0.99
4673	utf-8	0.99
4674	utf-8	0.99
4675	utf-8	0.99
4676	utf-8	0.99
4677	utf-8	0.99
4678	utf-8	0.99
4679	utf-8	0.99
4680	utf-8	0.99
4681	utf-8	0.99
4682	utf-8	0.99
4683	utf-8	0.99
4684	utf-8	0.99
4685	utf-8	0.99
4686	utf-8	0.99
4687	utf-8	0.99
4688	utf-8	0.99
4689	utf-8	0.99
4690	utf-8	0.99
4691	utf-8	0.99
4692	utf-8	0.99
4693	utf-8	0.99
4694	utf-8	0.99
4695	utf-8	0.99
4696	utf-8	0.99
4697	utf-8	0.99
4698	utf-8	0.99
4699	utf-8	0.99
4700	utf-8	0.99
4701	utf-8	0.99
4702	utf-8	0.99
4703	utf-8	0.99
4704	utf-8	0.99
4705	utf-8	0.99
4706	utf-8	0.99
4707	utf-8	0.99
4708	utf-8	0.99
4709	utf-8	0.99
4710	utf-8	0.99
4711	utf-8	0.99
4712	utf-8	0.99
4713	utf-8	0.99
4714	utf-8	0.99
4715	utf-8	0.99
4716	utf-8	0.99
